rdb_modern_table	rdb_modern_col	writing_sp	nrt_staging_source	odse_source_col(s)	transform_note	status	fixture_proof
d_patient	PATIENT_CURRENT_SEX	sp_nrt_patient_postprocessing	nrt_patient.current_sex	person.curr_sex_cd	SEX code (DEM113)	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_DECEASED_INDICATOR	sp_nrt_patient_postprocessing	nrt_patient.deceased_indicator	person.deceased_ind_cd	YNU code (DEM127)	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_DECEASED_DATE	sp_nrt_patient_postprocessing	nrt_patient.deceased_date	person.deceased_time	pass-through (deceased branch)	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md (v3 deceased)
d_patient	PATIENT_MARITAL_STATUS	sp_nrt_patient_postprocessing	nrt_patient.marital_status	person.marital_status_cd	P_MARITAL code (DEM140)	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_SSN	sp_nrt_patient_postprocessing	nrt_patient.ssn	entity_id (type_cd='SS')	blank->NULL	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_ETHNICITY	sp_nrt_patient_postprocessing	nrt_patient.ethnicity	person.ethnic_group_ind	P_ETHN_GRP code (DEM155)	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_CALCULATED	sp_nrt_patient_postprocessing	nrt_patient.race_calculated	person_race.race_cd (via sp_patient_race_event)	race rollup calc	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_CALC_DETAILS	sp_nrt_patient_postprocessing	nrt_patient.race_calc_details	person_race.race_cd	pipe-joined race detail	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_AMER_IND_1	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 1002-5)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_AMER_IND_2	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 1002-5)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_AMER_IND_3	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 1002-5)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_AMER_IND_GT3_IND	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 1002-5)	>3 detail-rows flag	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_AMER_IND_ALL	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 1002-5)	pipe-joined all-detail	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_ASIAN_1	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2028-9)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_ASIAN_2	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2028-9)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_ASIAN_3	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2028-9)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_ASIAN_GT3_IND	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2028-9)	>3 detail-rows flag	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_ASIAN_ALL	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2028-9)	pipe-joined all-detail	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_BLACK_1	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2054-5)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_BLACK_2	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2054-5)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_BLACK_3	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2054-5)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_BLACK_GT3_IND	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2054-5)	>3 detail-rows flag	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_BLACK_ALL	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2054-5)	pipe-joined all-detail	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_NAT_HI_1	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2076-8)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_NAT_HI_2	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2076-8)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_NAT_HI_3	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2076-8)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_NAT_HI_GT3_IND	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2076-8)	>3 detail-rows flag	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_NAT_HI_ALL	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2076-8)	pipe-joined all-detail	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_WHITE_1	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2106-3)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_WHITE_2	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2106-3)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_WHITE_3	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2106-3)	per-category breakdown	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_WHITE_GT3_IND	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2106-3)	>3 detail-rows flag	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_WHITE_ALL	sp_nrt_patient_postprocessing	nrt_patient (race event)	person_race.race_cd (cat 2106-3)	pipe-joined all-detail	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_NUMBER	sp_nrt_patient_postprocessing	nrt_patient.patient_number	entity_id (type_cd PI/MR)	identity number	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_NUMBER_AUTH	sp_nrt_patient_postprocessing	nrt_patient.patient_number_auth	entity_id.assigning_authority_cd	authority desc	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_ENTRY_METHOD	sp_nrt_patient_postprocessing	nrt_patient.entry_method	person.electronic_ind	ELECTRONIC literal	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_SPEAKS_ENGLISH	sp_nrt_patient_postprocessing	nrt_patient.speaks_english	person.speaks_english_cd	YNU code (NBS214)	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_UNK_ETHNIC_RSN	sp_nrt_patient_postprocessing	nrt_patient.unk_ethnic_rsn	person.ethnic_unk_reason_cd	P_ETHN_UNK_REASON code (NBS273)	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_CURR_SEX_UNK_RSN	sp_nrt_patient_postprocessing	nrt_patient.curr_sex_unk_rsn	person.sex_unk_reason_cd	SEX_UNK_REASON code (NBS272)	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_PREFERRED_GENDER	sp_nrt_patient_postprocessing	nrt_patient.preferred_gender	person.preferred_gender_cd	NBS_STD_GENDER_PARPT code	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_ADDL_GENDER_INFO	sp_nrt_patient_postprocessing	nrt_patient.addl_gender_info	person.additional_gender_cd	pass-through	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_CENSUS_TRACT	sp_nrt_patient_postprocessing	nrt_patient.census_tract	postal_locator.census_tract	blank->NULL	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_RACE_ALL	sp_nrt_patient_postprocessing	nrt_patient.race_all	person_race.race_cd (roots)	pipe-joined root categories	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_BIRTH_COUNTRY	sp_nrt_patient_postprocessing	nrt_patient.birth_country	postal_locator.cntry_cd (use_cd='BIR')	PHVS_BIRTHCOUNTRY_CDC desc (event SP:243-249)	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_PRIMARY_OCCUPATION	sp_nrt_patient_postprocessing	nrt_patient.primary_occupation	person.occupation_cd	NAICS code (DEM139)	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_PRIMARY_LANGUAGE	sp_nrt_patient_postprocessing	nrt_patient.primary_language	person.prim_lang_cd	language_code (DEM142)	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_ADDED_BY	sp_nrt_patient_postprocessing	nrt_patient.add_user_name	person.add_user_id	fn_get_user_name()	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_ADD_TIME	sp_nrt_patient_postprocessing	nrt_patient.add_time	person.add_time	pass-through	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_LAST_UPDATED_BY	sp_nrt_patient_postprocessing	nrt_patient.last_chg_user_name	person.last_chg_user_id	fn_get_user_name()	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_patient	PATIENT_LAST_CHANGE_TIME	sp_nrt_patient_postprocessing	nrt_patient.last_chg_time	person.last_chg_time	pass-through	VERIFIED	fixtures/10_subjects/patient.sql; coverage_patient.md
d_provider	PROVIDER_UID	sp_nrt_provider_postprocessing	nrt_provider.provider_uid	person.person_uid (person.cd='PRV')	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md (34/34)
d_provider	PROVIDER_KEY	sp_nrt_provider_postprocessing	nrt_provider_key.d_provider_key	(none — surrogate)	IDENTITY surrogate key	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_LOCAL_ID	sp_nrt_provider_postprocessing	nrt_provider.local_id	person.local_id	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_RECORD_STATUS	sp_nrt_provider_postprocessing	nrt_provider.record_status	person.record_status_cd	fn_get_record_status()	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_NAME_PREFIX	sp_nrt_provider_postprocessing	nrt_provider.name_prefix	person_name.nm_prefix	blank->NULL	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_FIRST_NAME	sp_nrt_provider_postprocessing	nrt_provider.first_name	person.first_nm / person_name.first_nm	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_MIDDLE_NAME	sp_nrt_provider_postprocessing	nrt_provider.middle_name	person.middle_nm	blank->NULL	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_LAST_NAME	sp_nrt_provider_postprocessing	nrt_provider.last_name	person.last_nm	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_NAME_SUFFIX	sp_nrt_provider_postprocessing	nrt_provider.name_suffix	person.nm_suffix	P_NM_SFX code	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_NAME_DEGREE	sp_nrt_provider_postprocessing	nrt_provider.name_degree	person.nm_degree	blank->NULL	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_GENERAL_COMMENTS	sp_nrt_provider_postprocessing	nrt_provider.general_comments	person.description	blank->NULL	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_QUICK_CODE	sp_nrt_provider_postprocessing	nrt_provider.quick_code	entity_id (QEC) / person.quick_code	blank->NULL	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_REGISTRATION_NUM	sp_nrt_provider_postprocessing	nrt_provider.provider_registration_num	entity_id.root_extension_txt	blank->NULL	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_REGISRATION_NUM_AUTH	sp_nrt_provider_postprocessing	nrt_provider.provider_registration_num_auth	entity_id.assigning_authority_cd	authority desc (col name sic in DDL)	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_STREET_ADDRESS_1	sp_nrt_provider_postprocessing	nrt_provider.street_address_1	postal_locator.street_addr1	via ELP PST	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_STREET_ADDRESS_2	sp_nrt_provider_postprocessing	nrt_provider.street_address_2	postal_locator.street_addr2	blank->NULL	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_CITY	sp_nrt_provider_postprocessing	nrt_provider.city	postal_locator.city_desc_txt	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_STATE	sp_nrt_provider_postprocessing	nrt_provider.state	postal_locator.state_cd	state_code desc	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_STATE_CODE	sp_nrt_provider_postprocessing	nrt_provider.state_code	postal_locator.state_cd	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_ZIP	sp_nrt_provider_postprocessing	nrt_provider.zip	postal_locator.zip_cd	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_COUNTY	sp_nrt_provider_postprocessing	nrt_provider.county	postal_locator.cnty_cd	county desc	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_COUNTY_CODE	sp_nrt_provider_postprocessing	nrt_provider.county_code	postal_locator.cnty_cd	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_COUNTRY	sp_nrt_provider_postprocessing	nrt_provider.country	postal_locator.cntry_cd	country desc	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_ADDRESS_COMMENTS	sp_nrt_provider_postprocessing	nrt_provider.address_comments	entity_locator_participation.locator_desc_txt	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_PHONE_WORK	sp_nrt_provider_postprocessing	nrt_provider.phone_work	tele_locator.phone_nbr_txt (ELP TELE/WP)	REPLACE spaces	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_PHONE_EXT_WORK	sp_nrt_provider_postprocessing	nrt_provider.phone_ext_work	tele_locator.extension_txt (work)	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_EMAIL_WORK	sp_nrt_provider_postprocessing	nrt_provider.email_work	tele_locator.email_address (cd='NET')	email branch	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_PHONE_COMMENTS	sp_nrt_provider_postprocessing	nrt_provider.phone_comments	entity_locator_participation.locator_desc_txt (tele)	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_PHONE_CELL	sp_nrt_provider_postprocessing	nrt_provider.phone_cell	tele_locator.phone_nbr_txt (ELP TELE/CP)	cell branch	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_ENTRY_METHOD	sp_nrt_provider_postprocessing	nrt_provider.entry_method	person.electronic_ind	ELECTRONIC literal	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_LAST_CHANGE_TIME	sp_nrt_provider_postprocessing	nrt_provider.last_chg_time	person.last_chg_time	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_ADD_TIME	sp_nrt_provider_postprocessing	nrt_provider.add_time	person.add_time	pass-through	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_ADDED_BY	sp_nrt_provider_postprocessing	nrt_provider.add_user_name	person.add_user_id	fn_get_user_name()	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md
d_provider	PROVIDER_LAST_UPDATED_BY	sp_nrt_provider_postprocessing	nrt_provider.last_chg_user_name	person.last_chg_user_id	fn_get_user_name(). NOTE bug #04: #PATIENT_UPDATE_LIST typo in UPDATE-diff path (merged PR#826; INSERT path unaffected)	VERIFIED	fixtures/10_subjects/provider.sql; coverage_provider.md; bugs/04
d_organization	ORGANIZATION_KEY	sp_nrt_organization_postprocessing	nrt_organization_key.d_organization_key	(none — surrogate)	IDENTITY surrogate key	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md (30/30)
d_organization	ORGANIZATION_UID	sp_nrt_organization_postprocessing	nrt_organization.organization_uid	organization.organization_uid	pass-through	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_LOCAL_ID	sp_nrt_organization_postprocessing	nrt_organization.local_id	organization.local_id	pass-through	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_RECORD_STATUS	sp_nrt_organization_postprocessing	nrt_organization.record_status	organization.record_status_cd	fn_get_record_status()	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_NAME	sp_nrt_organization_postprocessing	nrt_organization.organization_name	organization_name.nm_txt	cast varchar(50)	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_GENERAL_COMMENTS	sp_nrt_organization_postprocessing	nrt_organization.general_comments	organization.description	blank->NULL	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_QUICK_CODE	sp_nrt_organization_postprocessing	nrt_organization.quick_code	entity_id (QEC)	blank->NULL	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_STAND_IND_CLASS	sp_nrt_organization_postprocessing	nrt_organization.stand_ind_class	organization.standard_industry_class_cd	NAICS desc; null-NAICS path	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_FACILITY_ID	sp_nrt_organization_postprocessing	nrt_organization.facility_id	entity_id.root_extension_txt (FI/CLIA)	pass-through	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_FACILITY_ID_AUTH	sp_nrt_organization_postprocessing	nrt_organization.facility_id_auth	entity_id.assigning_authority_cd	authority desc	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_STREET_ADDRESS_1	sp_nrt_organization_postprocessing	nrt_organization.street_address_1	postal_locator.street_addr1	via ELP	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_STREET_ADDRESS_2	sp_nrt_organization_postprocessing	nrt_organization.street_address_2	postal_locator.street_addr2	blank->NULL	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_CITY	sp_nrt_organization_postprocessing	nrt_organization.city	postal_locator.city_desc_txt	pass-through	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_STATE	sp_nrt_organization_postprocessing	nrt_organization.state	postal_locator.state_cd	state_code desc	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
d_organization	ORGANIZATION_STATE_CODE	sp_nrt_organization_postprocessing	nrt_organization.state_code	postal_locator.state_cd	pass-through	VERIFIED	fixtures/10_subjects/organization.sql; coverage_organization.md
