rdb_modern_table	rdb_modern_col	writing_sp	nrt_staging_source	odse_source_col(s)	transform_note	status	fixture_proof
D_TB_PAM	COUNT_DATE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	COUNT_STATUS	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	COUNTRY_OF_VERIFIED_CASE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	CT_SCAN_CAVITY_EVIDENCE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	CT_SCAN_MILIARY_EVIDENCE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	CT_SCAN_RESULT	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	CULT_TISSUE_COLLECT_DATE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	CULT_TISSUE_RESULT	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	CULT_TISSUE_RESULT_RPT_DATE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	CULT_TISSUE_RESULT_RPT_LAB_TY	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	CULT_TISSUE_SITE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	D_TB_PAM_KEY	sp_nrt_d_tb_pam_postprocessing	nrt_d_tb_pam_key.d_tb_pam_key (identity surrogate)	(surrogate key; no ODSE col)	Surrogate key allocated from nrt_d_tb_pam_key keystore	VERIFIED	tb_investigation_full_chain.sql + zz_tb_datamart_enrich.sql (coverage_tb_full_chain.md)
D_TB_PAM	DATE_ARRIVED_IN_US	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	DATE_SUBMITTED	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	DISEASE_SITE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer (DISEASE_SITE answer) [pivot]	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	Pivoted page-answer; multi-value disease-site feeds CALC_DISEASE_SITE	INFERRED	—
D_TB_PAM	DOT	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	DOT_NUMBER_WEEKS	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	EXCESS_ALCOHOL_USE_PAST_YEAR	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_ISOLATE_COLLECT_DATE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_ISOLATE_IS_SPUTUM_IND	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_ISOLATE_NOT_SPUTUM	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_AMIKACIN	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_CAPREOMYCIN	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_CIPROFLOXACIN	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_CYCLOSERINE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_ETHAMBUTOL	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_ETHIONAMIDE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_ISONIAZID	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_KANAMYCIN	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_LEVOFLOXACIN	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_MOXIFLOXACIN	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_OFLOXACIN	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_OTHER	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_OTHER_2	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_OTHER_2_IND	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_OTHER_IND	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_OTHER_QUINOLONES	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_PA_SALICYLIC_ACI	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_PYRAZINAMIDE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_RIFABUTIN	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_RIFAMPIN	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_RIFAPENTINE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_STREPTOMYCIN	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FINAL_SUSCEPT_TESTING	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FIRST_ISOLATE_COLLECT_DATE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FIRST_ISOLATE_IS_SPUTUM_IND	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	FIRST_ISOLATE_NOT_SPUTUM	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	HIV_CITY_CNTY_PATIENT_NUM	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (coded answers code-translated via nrt_srte_code_value_general)	VERIFIED	tb_investigation_full_chain.sql + zz_tb_datamart_enrich.sql (coverage_tb_full_chain.md)
D_TB_PAM	HIV_STATE_PATIENT_NUM	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (coded answers code-translated via nrt_srte_code_value_general)	VERIFIED	tb_investigation_full_chain.sql + zz_tb_datamart_enrich.sql (coverage_tb_full_chain.md)
D_TB_PAM	HIV_STATUS	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (coded answers code-translated via nrt_srte_code_value_general)	VERIFIED	tb_investigation_full_chain.sql + zz_tb_datamart_enrich.sql (coverage_tb_full_chain.md)
D_TB_PAM	HOMELESS_IND	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (coded answers code-translated via nrt_srte_code_value_general)	VERIFIED	tb_investigation_full_chain.sql + zz_tb_datamart_enrich.sql (coverage_tb_full_chain.md)
D_TB_PAM	IGRA_COLLECT_DATE	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	IGRA_RESULT	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	IGRA_TEST_TY	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	IMMIGRATION_STATUS_AT_US_ENTRY	sp_nrt_d_tb_pam_postprocessing	nrt_page_case_answer.answer_txt (+ datamart_column_nm, question_identifier, code_set_group_id)	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	PIVOT MAX(answer_txt) FOR datamart_column_nm (=TUB question); coded answers code-translated	INFERRED	—
D_TB_PAM	INIT_DRUG_REG_CALC	sp_nrt_d_tb_pam_postprocessing	pivoted INIT_REGIMEN_* answers	nbs_odse.dbo.nbs_case_answer.answer_txt + nbs_question.datamart_column_nm/question_identifier (via sp_investigation_event JSON)	Computed flag = count of INIT_REGIMEN_* drugs = 'Yes' (SP ~line 782)	VERIFIED	tb_investigation_full_chain.sql + zz_tb_datamart_enrich.sql (coverage_tb_full_chain.md)
