rdb_modern_table	rdb_modern_col	writing_sp	nrt_staging_source	odse_source_col(s)	transform_note	status	fixture_proof
INVESTIGATION	DISEASE_IMPORTED_IND	sp_nrt_investigation_postprocessing	nrt_investigation.disease_imported_ind	public_health_case.disease_imported_cd	fn_get_value_by_cd_codeset(...,'INV152') (event SP:232-235)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	EARLIEST_RPT_TO_CDC_DT	sp_nrt_investigation_postprocessing	nrt_investigation.earliest_rpt_to_cdc_dt	public_health_case (derived rpt-to-CDC time)	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	EARLIEST_RPT_TO_CNTY_DT	sp_nrt_investigation_postprocessing	nrt_investigation.rpt_to_county_time	public_health_case.rpt_to_county_time	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	EARLIEST_RPT_TO_PHD_DT	sp_nrt_investigation_postprocessing	nrt_investigation.earliest_rpt_to_phd_dt	public_health_case (derived rpt-to-PHD time)	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	EARLIEST_RPT_TO_STATE_DT	sp_nrt_investigation_postprocessing	nrt_investigation.rpt_to_state_time	public_health_case.rpt_to_state_time	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	FOOD_HANDLR_IND	sp_nrt_investigation_postprocessing	nrt_investigation.food_handler_ind	public_health_case.food_handler_ind_cd	fn_get_value_by_cd_codeset(...,'INV149'); legacy INV149 overlay (SP:307)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	HSPTL_ADMISSION_DT	sp_nrt_investigation_postprocessing	nrt_investigation.hospitalized_admin_time	public_health_case.hospitalized_admin_time	pass-through; legacy INV132 date overlay (SP:323)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	HSPTL_DISCHARGE_DT	sp_nrt_investigation_postprocessing	nrt_investigation.hospitalized_discharge_time	public_health_case.hospitalized_discharge_time	pass-through; legacy INV133 date overlay (SP:325)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	HSPTL_DURATION_DAYS	sp_nrt_investigation_postprocessing	nrt_investigation.hospitalized_duration_amt	public_health_case.hospitalized_duration_amt	pass-through; legacy INV134 numeric overlay (SP:327)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	HSPTLIZD_IND	sp_nrt_investigation_postprocessing	nrt_investigation.hospitalized_ind	public_health_case.hospitalized_ind_cd	fn_get_value_by_cd_codeset(...,'INV128'); legacy INV128 overlay (SP:293)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	ILLNESS_DURATION	sp_nrt_investigation_postprocessing	nrt_investigation.effective_duration_amt	public_health_case.effective_duration_amt	CAST int when isnumeric=1 else NULL (SP:102-105)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	ILLNESS_DURATION_UNIT	sp_nrt_investigation_postprocessing	nrt_investigation.illness_duration_unit	public_health_case.effective_duration_unit_cd	fn_get_value_by_cd_codeset(...,'INV144') (event SP:304-308)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	ILLNESS_END_DT	sp_nrt_investigation_postprocessing	nrt_investigation.effective_to_time	public_health_case.effective_to_time	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	ILLNESS_ONSET_DT	sp_nrt_investigation_postprocessing	nrt_investigation.effective_from_time	public_health_case.effective_from_time	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	IMPORT_FRM_CITY	sp_nrt_investigation_postprocessing	nrt_investigation.imported_city_desc_txt	public_health_case.imported_city_desc_txt	NULLIF(x,''); legacy INV155 txt overlay (SP:321)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	IMPORT_FRM_CITY_CD	sp_nrt_investigation_postprocessing	nrt_investigation.import_frm_city_cd	public_health_case (imported city cd)	NULLIF(x,'') (SP:78)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	IMPORT_FRM_CNTRY	sp_nrt_investigation_postprocessing	nrt_investigation.imported_from_country	public_health_case.imported_country_cd	fn_get_value_by_cd_codeset(...,'INV153') to pascal case (event SP:90,238-241); legacy INV153 overlay	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	IMPORT_FRM_CNTRY_CD	sp_nrt_investigation_postprocessing	nrt_investigation.imported_country_cd	public_health_case.imported_country_cd	NULLIF(x,''); legacy INV153 cd overlay (SP:295)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	IMPORT_FRM_CNTY	sp_nrt_investigation_postprocessing	nrt_investigation.imported_from_county	public_health_case.imported_county_cd	state_county_code_value desc (event SP:898-899); legacy INV156 overlay	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	IMPORT_FRM_CNTY_CD	sp_nrt_investigation_postprocessing	nrt_investigation.imported_county_cd	public_health_case.imported_county_cd	NULLIF(x,''); legacy INV156 cd overlay (SP:303)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	IMPORT_FRM_STATE	sp_nrt_investigation_postprocessing	nrt_investigation.imported_from_state	public_health_case.imported_state_cd	state_code.state_nm desc (event SP:91,897); legacy INV154 overlay	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	IMPORT_FRM_STATE_CD	sp_nrt_investigation_postprocessing	nrt_investigation.imported_state_cd	public_health_case.imported_state_cd	NULLIF(x,''); legacy INV154 cd overlay (SP:299)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INV_ASSIGNED_DT	sp_nrt_investigation_postprocessing	nrt_investigation.investigator_assigned_time	public_health_case.investigator_assigned_time	COALESCE with investigator_assigned_datetime legacy (SP:359)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INV_CASE_STATUS	sp_nrt_investigation_postprocessing	nrt_investigation.inv_case_status	public_health_case.case_class_cd	fn_get_value_by_cd_codeset(...,'INV163') (event SP:179-182)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INV_CLOSE_DT	sp_nrt_investigation_postprocessing	nrt_investigation.activity_to_time	public_health_case.activity_to_time	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INV_COMMENTS	sp_nrt_investigation_postprocessing	nrt_investigation.txt	public_health_case.txt	NULLIF(x,'') (SP:55)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INV_LOCAL_ID	sp_nrt_investigation_postprocessing	nrt_investigation.local_id	public_health_case.local_id	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INV_PRIORITY_CD	sp_nrt_investigation_postprocessing	nrt_investigation.inv_priority_cd	public_health_case.inv_priority_cd	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INV_RPT_DT	sp_nrt_investigation_postprocessing	nrt_investigation.rpt_form_cmplt_time	public_health_case.rpt_form_cmplt_time	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INV_SHARE_IND	sp_nrt_investigation_postprocessing	nrt_investigation.shared_ind	public_health_case.shared_ind	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INV_START_DT	sp_nrt_investigation_postprocessing	nrt_investigation.activity_from_time	public_health_case.activity_from_time	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INV_STATE_CASE_ID	sp_nrt_investigation_postprocessing	nrt_investigation.inv_state_case_id	public_health_case (state case id)	CASE WHEN ''/'null' THEN NULL (SP:85-86)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INVESTIGATION_ADDED_BY	sp_nrt_investigation_postprocessing	nrt_investigation.add_user_name	public_health_case.add_user_id	fn_get_user_name() in event SP (SP:57-59)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INVESTIGATION_DEATH_DATE	sp_nrt_investigation_postprocessing	nrt_investigation.deceased_time	public_health_case.deceased_time	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INVESTIGATION_LAST_UPDATED_BY	sp_nrt_investigation_postprocessing	nrt_investigation.last_chg_user_name	public_health_case.last_chg_user_id	fn_get_user_name() in event SP (SP:62-64)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	INVESTIGATION_STATUS	sp_nrt_investigation_postprocessing	nrt_investigation.investigation_status	public_health_case.investigation_status_cd	fn_get_value_by_cd_codeset(...,'INV109') (event SP:209-215)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	JURISDICTION_CD	sp_nrt_investigation_postprocessing	nrt_investigation.jurisdiction_cd	public_health_case.jurisdiction_cd	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	JURISDICTION_NM	sp_nrt_investigation_postprocessing	nrt_investigation.jurisdiction_nm	public_health_case.jurisdiction_cd	jurisdiction_code.code_desc_txt desc (event SP:894)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	LAST_CHG_TIME	sp_nrt_investigation_postprocessing	nrt_investigation.last_chg_time	public_health_case.last_chg_time	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	LEGACY_CASE_ID	sp_nrt_investigation_postprocessing	nrt_investigation.legacy_case_id	public_health_case (legacy case id)	NULLIF(x,'') (SP:122)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	OUTBREAK_IND	sp_nrt_investigation_postprocessing	nrt_investigation.outbreak_ind_val	public_health_case.outbreak_ind	fn_get_value_by_cd_codeset(...,'INV150') (event SP:249-252)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	OUTBREAK_NAME	sp_nrt_investigation_postprocessing	nrt_investigation.outbreak_name	public_health_case.outbreak_name	NULLIF(x,'') (SP:51)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	OUTBREAK_NAME_DESC	sp_nrt_investigation_postprocessing	nrt_investigation.outbreak_name_desc	public_health_case.outbreak_name	fn_get_value_by_cd_codeset(...,'INV151') (event SP:253-256); NULLIF (SP:123)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	PATIENT_AGE_AT_ONSET	sp_nrt_investigation_postprocessing	nrt_investigation.pat_age_at_onset	public_health_case.pat_age_at_onset	CAST int when isnumeric=1 else NULL (SP:95-98)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	PATIENT_AGE_AT_ONSET_UNIT	sp_nrt_investigation_postprocessing	nrt_investigation.pat_age_at_onset_unit	public_health_case.pat_age_at_onset_unit_cd	fn_get_value_by_cd_codeset(...,'INV144') (event SP:292-298)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	PATIENT_PREGNANT_IND	sp_nrt_investigation_postprocessing	nrt_investigation.pregnant_ind	public_health_case.pregnant_ind_cd	fn_get_value_by_cd_codeset(...,'INV178') (event SP:189-192); legacy INV178 overlay	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	PROGRAM_AREA_DESCRIPTION	sp_nrt_investigation_postprocessing	nrt_investigation.program_area_description	public_health_case.prog_area_cd	program_area_code.prog_area_desc_txt desc (event SP:134,896)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	RECORD_STATUS_CD	sp_nrt_investigation_postprocessing	nrt_investigation.record_status_cd	public_health_case.record_status_cd	fn_get_record_status() in event SP (SP:70-73)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	REFERRAL_BASIS	sp_nrt_investigation_postprocessing	nrt_investigation.referral_basis	public_health_case.referral_basis_cd	fn_get_value_by_cvg(...,'REFERRAL_BASIS') (event SP:312-315)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	RPT_SRC_CD	sp_nrt_investigation_postprocessing	nrt_investigation.rpt_source_cd	public_health_case.rpt_source_cd	NULLIF(x,'') (SP:74)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	RPT_SRC_CD_DESC	sp_nrt_investigation_postprocessing	nrt_investigation.rpt_src_cd_desc	public_health_case.rpt_source_cd	fn_get_value_by_cd_codeset(...,'INV112') (event SP:223-226)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	TRANSMISSION_MODE	sp_nrt_investigation_postprocessing	nrt_investigation.transmission_mode	public_health_case.transmission_mode_cd	fn_get_value_by_cd_codeset(...,'INV157') COALESCE raw (event SP:263-273)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
INVESTIGATION	ADD_TIME	sp_nrt_investigation_postprocessing	nrt_investigation.add_time	public_health_case.add_time	pass-through	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
confirmation_method	CONFIRMATION_METHOD_KEY	sp_nrt_investigation_postprocessing	nrt_confirmation_method_key.d_confirmation_method_key	(none — surrogate)	IDENTITY surrogate allocated when cd not already in confirmation_method (SP:805-817)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md (3/3)
confirmation_method	CONFIRMATION_METHOD_CD	sp_nrt_investigation_postprocessing	nrt_investigation_confirmation.confirmation_method_cd	confirmation_method.confirmation_method_cd	pass-through (event SP:424-435 projects ODSE Confirmation_method)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
confirmation_method	CONFIRMATION_METHOD_DESC	sp_nrt_investigation_postprocessing	nrt_investigation_confirmation.confirmation_method_desc_txt	confirmation_method.confirmation_method_cd	PHC_CONF_M code_value_general short desc (event SP:430-431)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
CONFIRMATION_METHOD_GROUP	INVESTIGATION_KEY	sp_nrt_investigation_postprocessing	#temp_cm_table.INVESTIGATION_KEY (from INVESTIGATION join)	public_health_case.public_health_case_uid	INVESTIGATION dim key for the PHC (SP:722-732,855-858)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md (3/3)
CONFIRMATION_METHOD_GROUP	CONFIRMATION_METHOD_KEY	sp_nrt_investigation_postprocessing	#temp_cm_table.confirmation_method_cd -> confirmation_method.CONFIRMATION_METHOD_KEY	confirmation_method.confirmation_method_cd	COALESCE(cm.CONFIRMATION_METHOD_KEY,1) sentinel fallback (SP:856)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
CONFIRMATION_METHOD_GROUP	CONFIRMATION_DT	sp_nrt_investigation_postprocessing	nrt_investigation_confirmation.confirmation_method_time	confirmation_method.confirmation_method_time	pass-through (SP:726,856)	VERIFIED	fixtures/10_subjects/investigation.sql; coverage_investigation.md
CONDITION	condition_key	sp_nrt_srte_condition_code_postprocessing	nrt_condition_key.condition_key	(none — surrogate)	IDENTITY surrogate keyed on (condition_cd, program_area_cd) (SP:159-162,247)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md (14/15)
CONDITION	condition_cd	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.condition_cd	nbs_srte.dbo.condition_code.condition_cd	pass-through (SRTE-sourced, not ODSE)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	condition_desc	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.condition_desc_txt	nbs_srte.dbo.condition_code.condition_desc_txt	pass-through (SP:59)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	condition_short_nm	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.condition_short_nm	nbs_srte.dbo.condition_code.condition_short_nm	pass-through (SP:60)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	condition_cd_eff_dt	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.effective_from_time	nbs_srte.dbo.condition_code.effective_from_time	pass-through (SP:61)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	condition_cd_end_dt	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.effective_to_time	nbs_srte.dbo.condition_code.effective_to_time	pass-through (SP:62)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	nnd_ind	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.nnd_ind	nbs_srte.dbo.condition_code.nnd_ind	pass-through (SP:63)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	disease_grp_cd	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.investigation_form_cd	nbs_srte.dbo.condition_code.investigation_form_cd	CASE LEFT(form_cd,50) map to *_Case grp (SP:70-81)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	disease_grp_desc	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.investigation_form_cd	nbs_srte.dbo.condition_code.investigation_form_cd	CASE LEFT(form_cd,50) map to *_Case grp (SP:82-93)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	program_area_cd	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.prog_area_cd	nbs_srte.dbo.condition_code.prog_area_cd	pass-through (SP:64)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	program_area_desc	sp_nrt_srte_condition_code_postprocessing	nrt_srte_program_area_code.prog_area_desc_txt	nbs_srte.dbo.program_area_code.prog_area_desc_txt	LEFT JOIN nrt_srte_Program_area_code on prog_area_cd (SP:65,96)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	condition_cd_sys_cd	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.code_system_cd	nbs_srte.dbo.condition_code.code_system_cd	pass-through (SP:66)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	condition_cd_sys_cd_nm	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.code_system_desc_txt	nbs_srte.dbo.condition_code.code_system_desc_txt	pass-through (SP:67)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	assigning_authority_cd	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.assigning_authority_cd	nbs_srte.dbo.condition_code.assigning_authority_cd	pass-through (SP:68)	VERIFIED	merge infra SP @condition_cd_list='10110'; coverage_merged.md
CONDITION	assigning_authority_desc	sp_nrt_srte_condition_code_postprocessing	nrt_srte_condition_code.assigning_authority_desc_txt	nbs_srte.dbo.condition_code.assigning_authority_desc_txt	pass-through (SP:69). One of the 15 catalog cols is NULL in merge run (14/15) — likely assigning_authority_* for Hep A code lacking SRTE value.	INFERRED	merge infra SP @condition_cd_list='10110'; coverage_merged.md (14/15)
CASE_COUNT	investigation_key	sp_nrt_case_count_postprocessing	#CASE_COUNT.investigation_key (INVESTIGATION join)	public_health_case.public_health_case_uid	INVESTIGATION dim key for the PHC (SP:73)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md (13/15)
CASE_COUNT	condition_key	sp_nrt_case_count_postprocessing	#CASE_COUNT.condition_key (condition join on cd)	nbs_srte.dbo.condition_code.condition_cd (via CONDITION dim)	join dbo.condition on condition_cd = nrt_investigation.cd (SP:74)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
CASE_COUNT	patient_key	sp_nrt_case_count_postprocessing	nrt_investigation.patient_id -> D_PATIENT.patient_key	person.person_uid (SubjOfPHC participation)	COALESCE(dpat.patient_key,1) sentinel (SP:56,75)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
CASE_COUNT	investigator_key	sp_nrt_case_count_postprocessing	nrt_investigation.investigator_id -> D_PROVIDER.provider_key	person.person_uid (InvestgrOfPHC participation)	COALESCE(dpro1.provider_key,1) sentinel (SP:57,76)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
CASE_COUNT	physician_key	sp_nrt_case_count_postprocessing	nrt_investigation.physician_id -> D_PROVIDER.provider_key	person.person_uid (PhysicianOfPHC participation)	COALESCE(dpro2.provider_key,1) sentinel (SP:58,77)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
CASE_COUNT	reporter_key	sp_nrt_case_count_postprocessing	nrt_investigation.person_as_reporter_uid -> D_PROVIDER.provider_key	nbs_act_entity PerAsReporterOfPHC entity_uid	COALESCE(dpro3.provider_key,1) sentinel (SP:59,78)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
CASE_COUNT	rpt_src_org_key	sp_nrt_case_count_postprocessing	nrt_investigation.organization_id -> D_ORGANIZATION.organization_key	organization.organization_uid (OrgAsReporterOfPHC)	COALESCE(dorg1.organization_key,1) sentinel (SP:60,79)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
CASE_COUNT	adt_hsptl_key	sp_nrt_case_count_postprocessing	nrt_investigation.hospital_uid -> D_ORGANIZATION.organization_key	organization.organization_uid (HospOfADT nbs_act_entity)	COALESCE(dorg2.organization_key,1) sentinel (SP:61,80)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
CASE_COUNT	inv_assigned_dt_key	sp_nrt_case_count_postprocessing	nrt_investigation.investigator_assigned_datetime -> RDB_DATE.date_key	public_health_case.investigator_assigned_time	COALESCE(rd1.Date_key,1) date dim join (SP:62,81)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
CASE_COUNT	inv_start_dt_key	sp_nrt_case_count_postprocessing	nrt_investigation.activity_from_time -> RDB_DATE.date_key	public_health_case.activity_from_time	COALESCE(rd2.Date_key,1) date dim join (SP:63,82)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
CASE_COUNT	diagnosis_dt_key	sp_nrt_case_count_postprocessing	nrt_investigation.diagnosis_time -> RDB_DATE.date_key	public_health_case.diagnosis_time	COALESCE(rd3.Date_key,1) date dim join (SP:64,83)	VERIFIED	fixtures/30_sp_coverage/summary_report_case.sql; coverage_merged.md
